antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedent_len,consequents_len,rules_set_sorted,rules_len,rules_sorted
frozenset({'is_ftp_login'}),frozenset({'ct_ftp_cmd'}),0.98140372,0.98140372,0.98140372,1.0,1.01894866,0.01825046,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'proto'}),frozenset({'is_sm_ips_ports'}),0.69646071,0.9970006,0.69646071,1.0,1.00300842,0.00208896,inf,1,1,"['is_sm_ips_ports', 'proto']",2,"is_sm_ips_ports,proto"
frozenset({'state'}),frozenset({'is_sm_ips_ports'}),0.68806239,0.9970006,0.68806239,1.0,1.00300842,0.00206377,inf,1,1,"['is_sm_ips_ports', 'state']",2,"is_sm_ips_ports,state"
frozenset({'sttl'}),frozenset({'is_sm_ips_ports'}),0.93341332,0.9970006,0.93341332,1.0,1.00300842,0.00279968,inf,1,1,"['is_sm_ips_ports', 'sttl']",2,"is_sm_ips_ports,sttl"
frozenset({'dttl'}),frozenset({'is_sm_ips_ports'}),0.93281344,0.9970006,0.93281344,1.0,1.00300842,0.00279788,inf,1,1,"['dttl', 'is_sm_ips_ports']",2,"dttl,is_sm_ips_ports"
frozenset({'swin'}),frozenset({'is_sm_ips_ports'}),0.69646071,0.9970006,0.69646071,1.0,1.00300842,0.00208896,inf,1,1,"['is_sm_ips_ports', 'swin']",2,"is_sm_ips_ports,swin"
frozenset({'ct_state_ttl'}),frozenset({'is_sm_ips_ports'}),0.95320936,0.9970006,0.95320936,1.0,1.00300842,0.00285906,inf,1,1,"['ct_state_ttl', 'is_sm_ips_ports']",2,"ct_state_ttl,is_sm_ips_ports"
frozenset({'ct_src_dport_ltm'}),frozenset({'is_sm_ips_ports'}),0.74385123,0.9970006,0.74385123,1.0,1.00300842,0.00223111,inf,1,1,"['ct_src_dport_ltm', 'is_sm_ips_ports']",2,"ct_src_dport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_sport_ltm'}),frozenset({'is_sm_ips_ports'}),0.86502699,0.9970006,0.86502699,1.0,1.00300842,0.00259456,inf,1,1,"['ct_dst_sport_ltm', 'is_sm_ips_ports']",2,"ct_dst_sport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_src_ltm'}),frozenset({'is_sm_ips_ports'}),0.5674865,0.9970006,0.5674865,1.0,1.00300842,0.00170212,inf,1,1,"['ct_dst_src_ltm', 'is_sm_ips_ports']",2,"ct_dst_src_ltm,is_sm_ips_ports"
frozenset({'state'}),frozenset({'proto'}),0.70425915,0.71145771,0.70425915,1.0,1.40556492,0.20320855,inf,1,1,"['proto', 'state']",2,"proto,state"
frozenset({'sloss'}),frozenset({'proto'}),0.30233953,0.71145771,0.30233953,1.0,1.40556492,0.08723774,inf,1,1,"['proto', 'sloss']",2,"proto,sloss"
frozenset({'swin'}),frozenset({'proto'}),0.71145771,0.71145771,0.71145771,1.0,1.40556492,0.20528564,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'proto'}),frozenset({'swin'}),0.71145771,0.71145771,0.71145771,1.0,1.40556492,0.20528564,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'state'}),frozenset({'swin'}),0.70425915,0.71145771,0.70425915,1.0,1.40556492,0.20320855,inf,1,1,"['state', 'swin']",2,"state,swin"
frozenset({'sloss'}),frozenset({'swin'}),0.30233953,0.71145771,0.30233953,1.0,1.40556492,0.08723774,inf,1,1,"['sloss', 'swin']",2,"sloss,swin"
frozenset({'ct_src_dport_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.71145771,0.84163167,0.71145771,1.0,1.18816821,0.11267237,inf,1,1,"['ct_dst_sport_ltm', 'ct_src_dport_ltm']",2,"ct_dst_sport_ltm,ct_src_dport_ltm"
frozenset({'ct_dst_src_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.52429514,0.84163167,0.52429514,1.0,1.18816821,0.08303174,inf,1,1,"['ct_dst_sport_ltm', 'ct_dst_src_ltm']",2,"ct_dst_sport_ltm,ct_dst_src_ltm"
frozenset({'sloss'}),frozenset({'trans_depth'}),0.30233953,0.910018,0.30233953,1.0,1.09887937,0.02720512,inf,1,1,"['sloss', 'trans_depth']",2,"sloss,trans_depth"
frozenset({'sloss'}),frozenset({'ct_flw_http_mthd'}),0.30233953,0.910018,0.30233953,1.0,1.09887937,0.02720512,inf,1,1,"['ct_flw_http_mthd', 'sloss']",2,"ct_flw_http_mthd,sloss"
frozenset({'ct_flw_http_mthd'}),frozenset({'trans_depth'}),0.910018,0.910018,0.910018,1.0,1.09887937,0.08188524,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'trans_depth'}),frozenset({'ct_flw_http_mthd'}),0.910018,0.910018,0.910018,1.0,1.09887937,0.08188524,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'sloss'}),frozenset({'response_body_len'}),0.30233953,0.91661668,0.30233953,1.0,1.09096859,0.02521007,inf,1,1,"['response_body_len', 'sloss']",2,"response_body_len,sloss"
frozenset({'trans_depth'}),frozenset({'response_body_len'}),0.910018,0.91661668,0.910018,1.0,1.09096859,0.07588032,inf,1,1,"['response_body_len', 'trans_depth']",2,"response_body_len,trans_depth"
frozenset({'ct_flw_http_mthd'}),frozenset({'response_body_len'}),0.910018,0.91661668,0.910018,1.0,1.09096859,0.07588032,inf,1,1,"['ct_flw_http_mthd', 'response_body_len']",2,"ct_flw_http_mthd,response_body_len"
frozenset({'sttl'}),frozenset({'ct_state_ttl'}),0.93221356,0.95560888,0.93221356,1.0,1.04645323,0.04138201,inf,1,1,"['ct_state_ttl', 'sttl']",2,"ct_state_ttl,sttl"
frozenset({'dttl'}),frozenset({'ct_state_ttl'}),0.92981404,0.95560888,0.92981404,1.0,1.04645323,0.04127549,inf,1,1,"['ct_state_ttl', 'dttl']",2,"ct_state_ttl,dttl"
frozenset({'service'}),frozenset({'is_ftp_login'}),0.61307738,0.98020396,0.61307738,1.0,1.02019584,0.0121365,inf,1,1,"['is_ftp_login', 'service']",2,"is_ftp_login,service"
frozenset({'service'}),frozenset({'ct_ftp_cmd'}),0.61307738,0.98020396,0.61307738,1.0,1.02019584,0.0121365,inf,1,1,"['ct_ftp_cmd', 'service']",2,"ct_ftp_cmd,service"
frozenset({'sloss'}),frozenset({'is_ftp_login'}),0.30233953,0.98020396,0.30233953,1.0,1.02019584,0.00598513,inf,1,1,"['is_ftp_login', 'sloss']",2,"is_ftp_login,sloss"
frozenset({'sloss'}),frozenset({'ct_ftp_cmd'}),0.30233953,0.98020396,0.30233953,1.0,1.02019584,0.00598513,inf,1,1,"['ct_ftp_cmd', 'sloss']",2,"ct_ftp_cmd,sloss"
frozenset({'ct_ftp_cmd'}),frozenset({'is_ftp_login'}),0.98020396,0.98020396,0.98020396,1.0,1.02019584,0.01940416,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'is_ftp_login'}),frozenset({'ct_ftp_cmd'}),0.98020396,0.98020396,0.98020396,1.0,1.02019584,0.01940416,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'proto'}),frozenset({'is_sm_ips_ports'}),0.71145771,0.99940012,0.71145771,1.0,1.00060024,0.00042679,inf,1,1,"['is_sm_ips_ports', 'proto']",2,"is_sm_ips_ports,proto"
frozenset({'state'}),frozenset({'is_sm_ips_ports'}),0.70425915,0.99940012,0.70425915,1.0,1.00060024,0.00042247,inf,1,1,"['is_sm_ips_ports', 'state']",2,"is_sm_ips_ports,state"
frozenset({'sttl'}),frozenset({'is_sm_ips_ports'}),0.93221356,0.99940012,0.93221356,1.0,1.00060024,0.00055922,inf,1,1,"['is_sm_ips_ports', 'sttl']",2,"is_sm_ips_ports,sttl"
frozenset({'dttl'}),frozenset({'is_sm_ips_ports'}),0.92981404,0.99940012,0.92981404,1.0,1.00060024,0.00055778,inf,1,1,"['dttl', 'is_sm_ips_ports']",2,"dttl,is_sm_ips_ports"
frozenset({'sloss'}),frozenset({'is_sm_ips_ports'}),0.30233953,0.99940012,0.30233953,1.0,1.00060024,0.00018137,inf,1,1,"['is_sm_ips_ports', 'sloss']",2,"is_sm_ips_ports,sloss"
frozenset({'swin'}),frozenset({'is_sm_ips_ports'}),0.71145771,0.99940012,0.71145771,1.0,1.00060024,0.00042679,inf,1,1,"['is_sm_ips_ports', 'swin']",2,"is_sm_ips_ports,swin"
frozenset({'ct_state_ttl'}),frozenset({'is_sm_ips_ports'}),0.95560888,0.99940012,0.95560888,1.0,1.00060024,0.00057325,inf,1,1,"['ct_state_ttl', 'is_sm_ips_ports']",2,"ct_state_ttl,is_sm_ips_ports"
frozenset({'ct_src_dport_ltm'}),frozenset({'is_sm_ips_ports'}),0.71145771,0.99940012,0.71145771,1.0,1.00060024,0.00042679,inf,1,1,"['ct_src_dport_ltm', 'is_sm_ips_ports']",2,"ct_src_dport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_sport_ltm'}),frozenset({'is_sm_ips_ports'}),0.84163167,0.99940012,0.84163167,1.0,1.00060024,0.00050488,inf,1,1,"['ct_dst_sport_ltm', 'is_sm_ips_ports']",2,"ct_dst_sport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_src_ltm'}),frozenset({'is_sm_ips_ports'}),0.52429514,0.99940012,0.52429514,1.0,1.00060024,0.00031451,inf,1,1,"['ct_dst_src_ltm', 'is_sm_ips_ports']",2,"ct_dst_src_ltm,is_sm_ips_ports"
frozenset({'sloss'}),frozenset({'tcprtt'}),0.30173965,0.30593881,0.30173965,1.0,3.26862745,0.20942578,inf,1,1,"['sloss', 'tcprtt']",2,"sloss,tcprtt"
frozenset({'state'}),frozenset({'proto'}),0.68986203,0.70245951,0.68986203,1.0,1.4235696,0.20526189,inf,1,1,"['proto', 'state']",2,"proto,state"
frozenset({'swin'}),frozenset({'proto'}),0.70245951,0.70245951,0.70245951,1.0,1.4235696,0.20901015,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'proto'}),frozenset({'swin'}),0.70245951,0.70245951,0.70245951,1.0,1.4235696,0.20901015,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'state'}),frozenset({'swin'}),0.68986203,0.70245951,0.68986203,1.0,1.4235696,0.20526189,inf,1,1,"['state', 'swin']",2,"state,swin"
frozenset({'ct_src_dport_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.75344931,0.86742651,0.75344931,1.0,1.15283541,0.0998874,inf,1,1,"['ct_dst_sport_ltm', 'ct_src_dport_ltm']",2,"ct_dst_sport_ltm,ct_src_dport_ltm"
frozenset({'ct_dst_src_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.53989202,0.86742651,0.53989202,1.0,1.15283541,0.07157537,inf,1,1,"['ct_dst_sport_ltm', 'ct_dst_src_ltm']",2,"ct_dst_sport_ltm,ct_dst_src_ltm"
frozenset({'sloss'}),frozenset({'trans_depth'}),0.30173965,0.92081584,0.30173965,1.0,1.08599349,0.023893,inf,1,1,"['sloss', 'trans_depth']",2,"sloss,trans_depth"
frozenset({'sloss'}),frozenset({'ct_flw_http_mthd'}),0.30173965,0.92081584,0.30173965,1.0,1.08599349,0.023893,inf,1,1,"['ct_flw_http_mthd', 'sloss']",2,"ct_flw_http_mthd,sloss"
frozenset({'tcprtt'}),frozenset({'trans_depth'}),0.30593881,0.92081584,0.30593881,1.0,1.08599349,0.02422551,inf,1,1,"['tcprtt', 'trans_depth']",2,"tcprtt,trans_depth"
frozenset({'tcprtt'}),frozenset({'ct_flw_http_mthd'}),0.30593881,0.92081584,0.30593881,1.0,1.08599349,0.02422551,inf,1,1,"['ct_flw_http_mthd', 'tcprtt']",2,"ct_flw_http_mthd,tcprtt"
frozenset({'ct_flw_http_mthd'}),frozenset({'trans_depth'}),0.92081584,0.92081584,0.92081584,1.0,1.08599349,0.07291403,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'trans_depth'}),frozenset({'ct_flw_http_mthd'}),0.92081584,0.92081584,0.92081584,1.0,1.08599349,0.07291403,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'sloss'}),frozenset({'response_body_len'}),0.30173965,0.92681464,0.30173965,1.0,1.0789644,0.02208293,inf,1,1,"['response_body_len', 'sloss']",2,"response_body_len,sloss"
frozenset({'tcprtt'}),frozenset({'response_body_len'}),0.30593881,0.92681464,0.30593881,1.0,1.0789644,0.02239024,inf,1,1,"['response_body_len', 'tcprtt']",2,"response_body_len,tcprtt"
frozenset({'trans_depth'}),frozenset({'response_body_len'}),0.92081584,0.92681464,0.92081584,1.0,1.0789644,0.06739024,inf,1,1,"['response_body_len', 'trans_depth']",2,"response_body_len,trans_depth"
frozenset({'ct_flw_http_mthd'}),frozenset({'response_body_len'}),0.92081584,0.92681464,0.92081584,1.0,1.0789644,0.06739024,inf,1,1,"['ct_flw_http_mthd', 'response_body_len']",2,"ct_flw_http_mthd,response_body_len"
frozenset({'sttl'}),frozenset({'ct_state_ttl'}),0.93641272,0.95740852,0.93641272,1.0,1.04448622,0.03988321,inf,1,1,"['ct_state_ttl', 'sttl']",2,"ct_state_ttl,sttl"
frozenset({'dttl'}),frozenset({'ct_state_ttl'}),0.93521296,0.95740852,0.93521296,1.0,1.04448622,0.03983211,inf,1,1,"['ct_state_ttl', 'dttl']",2,"ct_state_ttl,dttl"
frozenset({'service'}),frozenset({'ct_ftp_cmd'}),0.61967606,0.98020396,0.61967606,1.0,1.02019584,0.01226713,inf,1,1,"['ct_ftp_cmd', 'service']",2,"ct_ftp_cmd,service"
frozenset({'sloss'}),frozenset({'ct_ftp_cmd'}),0.30173965,0.98020396,0.30173965,1.0,1.02019584,0.00597325,inf,1,1,"['ct_ftp_cmd', 'sloss']",2,"ct_ftp_cmd,sloss"
frozenset({'tcprtt'}),frozenset({'ct_ftp_cmd'}),0.30593881,0.98020396,0.30593881,1.0,1.02019584,0.00605638,inf,1,1,"['ct_ftp_cmd', 'tcprtt']",2,"ct_ftp_cmd,tcprtt"
frozenset({'service'}),frozenset({'is_ftp_login'}),0.61967606,0.98080384,0.61967606,1.0,1.01957187,0.0118954,inf,1,1,"['is_ftp_login', 'service']",2,"is_ftp_login,service"
frozenset({'sloss'}),frozenset({'is_ftp_login'}),0.30173965,0.98080384,0.30173965,1.0,1.01957187,0.00579224,inf,1,1,"['is_ftp_login', 'sloss']",2,"is_ftp_login,sloss"
frozenset({'tcprtt'}),frozenset({'is_ftp_login'}),0.30593881,0.98080384,0.30593881,1.0,1.01957187,0.00587285,inf,1,1,"['is_ftp_login', 'tcprtt']",2,"is_ftp_login,tcprtt"
frozenset({'ct_ftp_cmd'}),frozenset({'is_ftp_login'}),0.98020396,0.98080384,0.98020396,1.0,1.01957187,0.01881615,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'proto'}),frozenset({'is_sm_ips_ports'}),0.70245951,0.99760048,0.70245951,1.0,1.00240529,0.00168557,inf,1,1,"['is_sm_ips_ports', 'proto']",2,"is_sm_ips_ports,proto"
frozenset({'state'}),frozenset({'is_sm_ips_ports'}),0.68986203,0.99760048,0.68986203,1.0,1.00240529,0.00165534,inf,1,1,"['is_sm_ips_ports', 'state']",2,"is_sm_ips_ports,state"
frozenset({'sttl'}),frozenset({'is_sm_ips_ports'}),0.93641272,0.99760048,0.93641272,1.0,1.00240529,0.00224694,inf,1,1,"['is_sm_ips_ports', 'sttl']",2,"is_sm_ips_ports,sttl"
frozenset({'dttl'}),frozenset({'is_sm_ips_ports'}),0.93521296,0.99760048,0.93521296,1.0,1.00240529,0.00224406,inf,1,1,"['dttl', 'is_sm_ips_ports']",2,"dttl,is_sm_ips_ports"
frozenset({'swin'}),frozenset({'is_sm_ips_ports'}),0.70245951,0.99760048,0.70245951,1.0,1.00240529,0.00168557,inf,1,1,"['is_sm_ips_ports', 'swin']",2,"is_sm_ips_ports,swin"
frozenset({'ct_state_ttl'}),frozenset({'is_sm_ips_ports'}),0.95740852,0.99760048,0.95740852,1.0,1.00240529,0.00229732,inf,1,1,"['ct_state_ttl', 'is_sm_ips_ports']",2,"ct_state_ttl,is_sm_ips_ports"
frozenset({'ct_src_dport_ltm'}),frozenset({'is_sm_ips_ports'}),0.75344931,0.99760048,0.75344931,1.0,1.00240529,0.00180792,inf,1,1,"['ct_src_dport_ltm', 'is_sm_ips_ports']",2,"ct_src_dport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_sport_ltm'}),frozenset({'is_sm_ips_ports'}),0.86742651,0.99760048,0.86742651,1.0,1.00240529,0.00208141,inf,1,1,"['ct_dst_sport_ltm', 'is_sm_ips_ports']",2,"ct_dst_sport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_src_ltm'}),frozenset({'is_sm_ips_ports'}),0.53989202,0.99760048,0.53989202,1.0,1.00240529,0.00129548,inf,1,1,"['ct_dst_src_ltm', 'is_sm_ips_ports']",2,"ct_dst_src_ltm,is_sm_ips_ports"
frozenset({'state'}),frozenset({'proto'}),0.70485903,0.71565687,0.70485903,1.0,1.39731769,0.20042182,inf,1,1,"['proto', 'state']",2,"proto,state"
frozenset({'swin'}),frozenset({'proto'}),0.71565687,0.71565687,0.71565687,1.0,1.39731769,0.20349212,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'proto'}),frozenset({'swin'}),0.71565687,0.71565687,0.71565687,1.0,1.39731769,0.20349212,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'state'}),frozenset({'swin'}),0.70485903,0.71565687,0.70485903,1.0,1.39731769,0.20042182,inf,1,1,"['state', 'swin']",2,"state,swin"
frozenset({'ct_src_dport_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.74025195,0.85302939,0.74025195,1.0,1.17229255,0.10879528,inf,1,1,"['ct_dst_sport_ltm', 'ct_src_dport_ltm']",2,"ct_dst_sport_ltm,ct_src_dport_ltm"
frozenset({'ct_dst_src_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.5404919,0.85302939,0.5404919,1.0,1.17229255,0.07943642,inf,1,1,"['ct_dst_sport_ltm', 'ct_dst_src_ltm']",2,"ct_dst_sport_ltm,ct_dst_src_ltm"
frozenset({'ct_flw_http_mthd'}),frozenset({'trans_depth'}),0.91961608,0.91961608,0.91961608,1.0,1.08741031,0.07392235,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'trans_depth'}),frozenset({'ct_flw_http_mthd'}),0.91961608,0.91961608,0.91961608,1.0,1.08741031,0.07392235,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'trans_depth'}),frozenset({'response_body_len'}),0.91961608,0.92621476,0.91961608,1.0,1.07966321,0.0678541,inf,1,1,"['response_body_len', 'trans_depth']",2,"response_body_len,trans_depth"
frozenset({'ct_flw_http_mthd'}),frozenset({'response_body_len'}),0.91961608,0.92621476,0.91961608,1.0,1.07966321,0.0678541,inf,1,1,"['ct_flw_http_mthd', 'response_body_len']",2,"ct_flw_http_mthd,response_body_len"
frozenset({'sttl'}),frozenset({'ct_state_ttl'}),0.940012,0.95740852,0.940012,1.0,1.04448622,0.0400365,inf,1,1,"['ct_state_ttl', 'sttl']",2,"ct_state_ttl,sttl"
frozenset({'dttl'}),frozenset({'ct_state_ttl'}),0.93941212,0.95740852,0.93941212,1.0,1.04448622,0.04001095,inf,1,1,"['ct_state_ttl', 'dttl']",2,"ct_state_ttl,dttl"
frozenset({'service'}),frozenset({'is_ftp_login'}),0.61427714,0.9820036,0.61427714,1.0,1.01832621,0.01105478,inf,1,1,"['is_ftp_login', 'service']",2,"is_ftp_login,service"
frozenset({'service'}),frozenset({'ct_ftp_cmd'}),0.61427714,0.9820036,0.61427714,1.0,1.01832621,0.01105478,inf,1,1,"['ct_ftp_cmd', 'service']",2,"ct_ftp_cmd,service"
frozenset({'ct_ftp_cmd'}),frozenset({'is_ftp_login'}),0.9820036,0.9820036,0.9820036,1.0,1.01832621,0.01767253,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'is_ftp_login'}),frozenset({'ct_ftp_cmd'}),0.9820036,0.9820036,0.9820036,1.0,1.01832621,0.01767253,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'proto'}),frozenset({'is_sm_ips_ports'}),0.71565687,0.99640072,0.71565687,1.0,1.00361228,0.00257585,inf,1,1,"['is_sm_ips_ports', 'proto']",2,"is_sm_ips_ports,proto"
frozenset({'state'}),frozenset({'is_sm_ips_ports'}),0.70485903,0.99640072,0.70485903,1.0,1.00361228,0.00253699,inf,1,1,"['is_sm_ips_ports', 'state']",2,"is_sm_ips_ports,state"
frozenset({'sttl'}),frozenset({'is_sm_ips_ports'}),0.940012,0.99640072,0.940012,1.0,1.00361228,0.00338337,inf,1,1,"['is_sm_ips_ports', 'sttl']",2,"is_sm_ips_ports,sttl"
frozenset({'dttl'}),frozenset({'is_sm_ips_ports'}),0.93941212,0.99640072,0.93941212,1.0,1.00361228,0.00338121,inf,1,1,"['dttl', 'is_sm_ips_ports']",2,"dttl,is_sm_ips_ports"
frozenset({'swin'}),frozenset({'is_sm_ips_ports'}),0.71565687,0.99640072,0.71565687,1.0,1.00361228,0.00257585,inf,1,1,"['is_sm_ips_ports', 'swin']",2,"is_sm_ips_ports,swin"
frozenset({'ct_state_ttl'}),frozenset({'is_sm_ips_ports'}),0.95740852,0.99640072,0.95740852,1.0,1.00361228,0.00344598,inf,1,1,"['ct_state_ttl', 'is_sm_ips_ports']",2,"ct_state_ttl,is_sm_ips_ports"
frozenset({'ct_src_dport_ltm'}),frozenset({'is_sm_ips_ports'}),0.74025195,0.99640072,0.74025195,1.0,1.00361228,0.00266437,inf,1,1,"['ct_src_dport_ltm', 'is_sm_ips_ports']",2,"ct_src_dport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_sport_ltm'}),frozenset({'is_sm_ips_ports'}),0.85302939,0.99640072,0.85302939,1.0,1.00361228,0.00307029,inf,1,1,"['ct_dst_sport_ltm', 'is_sm_ips_ports']",2,"ct_dst_sport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_src_ltm'}),frozenset({'is_sm_ips_ports'}),0.5404919,0.99640072,0.5404919,1.0,1.00361228,0.00194538,inf,1,1,"['ct_dst_src_ltm', 'is_sm_ips_ports']",2,"ct_dst_src_ltm,is_sm_ips_ports"
frozenset({'stcpb'}),frozenset({'dtcpb'}),0.30893821,0.30953809,0.30893821,1.0,3.23062016,0.21331007,inf,1,1,"['dtcpb', 'stcpb']",2,"dtcpb,stcpb"
frozenset({'stcpb'}),frozenset({'sloss'}),0.30893821,0.31193761,0.30893821,1.0,3.20576923,0.21256876,inf,1,1,"['sloss', 'stcpb']",2,"sloss,stcpb"
frozenset({'dtcpb'}),frozenset({'sloss'}),0.30953809,0.31193761,0.30953809,1.0,3.20576923,0.21298152,inf,1,1,"['dtcpb', 'sloss']",2,"dtcpb,sloss"
frozenset({'sloss'}),frozenset({'tcprtt'}),0.31193761,0.31553689,0.31193761,1.0,3.16920152,0.21350979,inf,1,1,"['sloss', 'tcprtt']",2,"sloss,tcprtt"
frozenset({'stcpb'}),frozenset({'tcprtt'}),0.30893821,0.31553689,0.30893821,1.0,3.16920152,0.21145681,inf,1,1,"['stcpb', 'tcprtt']",2,"stcpb,tcprtt"
frozenset({'dtcpb'}),frozenset({'tcprtt'}),0.30953809,0.31553689,0.30953809,1.0,3.16920152,0.2118674,inf,1,1,"['dtcpb', 'tcprtt']",2,"dtcpb,tcprtt"
frozenset({'state'}),frozenset({'proto'}),0.68206359,0.69106179,0.68206359,1.0,1.44704861,0.21071551,inf,1,1,"['proto', 'state']",2,"proto,state"
frozenset({'swin'}),frozenset({'proto'}),0.69106179,0.69106179,0.69106179,1.0,1.44704861,0.21349539,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'proto'}),frozenset({'swin'}),0.69106179,0.69106179,0.69106179,1.0,1.44704861,0.21349539,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'state'}),frozenset({'swin'}),0.68206359,0.69106179,0.68206359,1.0,1.44704861,0.21071551,inf,1,1,"['state', 'swin']",2,"state,swin"
frozenset({'sloss'}),frozenset({'trans_depth'}),0.31193761,0.90521896,0.31193761,1.0,1.1047051,0.02956577,inf,1,1,"['sloss', 'trans_depth']",2,"sloss,trans_depth"
frozenset({'sloss'}),frozenset({'ct_flw_http_mthd'}),0.31193761,0.90521896,0.31193761,1.0,1.1047051,0.02956577,inf,1,1,"['ct_flw_http_mthd', 'sloss']",2,"ct_flw_http_mthd,sloss"
frozenset({'stcpb'}),frozenset({'trans_depth'}),0.30893821,0.90521896,0.30893821,1.0,1.1047051,0.02928149,inf,1,1,"['stcpb', 'trans_depth']",2,"stcpb,trans_depth"
frozenset({'stcpb'}),frozenset({'ct_flw_http_mthd'}),0.30893821,0.90521896,0.30893821,1.0,1.1047051,0.02928149,inf,1,1,"['ct_flw_http_mthd', 'stcpb']",2,"ct_flw_http_mthd,stcpb"
frozenset({'dtcpb'}),frozenset({'trans_depth'}),0.30953809,0.90521896,0.30953809,1.0,1.1047051,0.02933834,inf,1,1,"['dtcpb', 'trans_depth']",2,"dtcpb,trans_depth"
frozenset({'dtcpb'}),frozenset({'ct_flw_http_mthd'}),0.30953809,0.90521896,0.30953809,1.0,1.1047051,0.02933834,inf,1,1,"['ct_flw_http_mthd', 'dtcpb']",2,"ct_flw_http_mthd,dtcpb"
frozenset({'tcprtt'}),frozenset({'trans_depth'}),0.31553689,0.90521896,0.31553689,1.0,1.1047051,0.02990692,inf,1,1,"['tcprtt', 'trans_depth']",2,"tcprtt,trans_depth"
frozenset({'tcprtt'}),frozenset({'ct_flw_http_mthd'}),0.31553689,0.90521896,0.31553689,1.0,1.1047051,0.02990692,inf,1,1,"['ct_flw_http_mthd', 'tcprtt']",2,"ct_flw_http_mthd,tcprtt"
frozenset({'ct_flw_http_mthd'}),frozenset({'trans_depth'}),0.90521896,0.90521896,0.90521896,1.0,1.1047051,0.0857976,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'trans_depth'}),frozenset({'ct_flw_http_mthd'}),0.90521896,0.90521896,0.90521896,1.0,1.1047051,0.0857976,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'sloss'}),frozenset({'response_body_len'}),0.31193761,0.91241752,0.31193761,1.0,1.09598948,0.02732027,inf,1,1,"['response_body_len', 'sloss']",2,"response_body_len,sloss"
frozenset({'stcpb'}),frozenset({'response_body_len'}),0.30893821,0.91241752,0.30893821,1.0,1.09598948,0.02705758,inf,1,1,"['response_body_len', 'stcpb']",2,"response_body_len,stcpb"
frozenset({'dtcpb'}),frozenset({'response_body_len'}),0.30953809,0.91241752,0.30953809,1.0,1.09598948,0.02711011,inf,1,1,"['dtcpb', 'response_body_len']",2,"dtcpb,response_body_len"
frozenset({'tcprtt'}),frozenset({'response_body_len'}),0.31553689,0.91241752,0.31553689,1.0,1.09598948,0.0276355,inf,1,1,"['response_body_len', 'tcprtt']",2,"response_body_len,tcprtt"
